datetime,temperature,precipitation,windspeed,humidity
2024-07-27 09:00:00+05:30,33.55,0.0,7.127636,70.72767
2024-07-27 10:00:00+05:30,34.85,0.0,8.587338,64.82826
2024-07-27 11:00:00+05:30,35.8,0.0,11.183201,62.054592
2024-07-27 12:00:00+05:30,36.35,0.0,10.495713,60.559593
2024-07-27 13:00:00+05:30,36.65,0.0,10.805998,58.87805
2024-07-27 14:00:00+05:30,36.2,0.0,10.990322,60.349304
2024-07-27 15:00:00+05:30,34.35,0.0,11.019764,68.234184
2024-07-27 16:00:00+05:30,33.1,0.1,8.699793,74.25094
2024-07-27 17:00:00+05:30,32.2,0.0,5.00128,79.492294
2024-07-27 18:00:00+05:30,31.45,0.0,5.0528407,78.00798
2024-07-27 19:00:00+05:30,32.9,0.0,3.5455887,66.17031
2024-07-27 20:00:00+05:30,31.1,0.0,11.252519,76.36731
2024-07-27 21:00:00+05:30,29.6,0.0,10.24578,84.209694
2024-07-27 22:00:00+05:30,28.9,0.0,7.5942073,86.657684
2024-07-27 23:00:00+05:30,28.3,0.0,7.208994,89.2014
2024-07-28 00:00:00+05:30,27.9,0.0,6.6087217,92.93416
2024-07-28 01:00:00+05:30,27.4,0.1,5.6920996,93.73592
2024-07-28 02:00:00+05:30,27.2,1.1,7.5170207,92.624115
2024-07-28 03:00:00+05:30,26.85,0.1,6.849467,95.10921
2024-07-28 04:00:00+05:30,26.85,0.0,1.1384199,93.71114
2024-07-28 05:00:00+05:30,27.0,0.0,1.2979984,92.61358
2024-07-28 06:00:00+05:30,27.3,0.0,7.0911775,92.08263
2024-07-28 07:00:00+05:30,28.55,0.0,5.0911684,84.597534
2024-07-28 08:00:00+05:30,29.85,0.0,5.3517847,80.593216
2024-07-28 09:00:00+05:30,30.95,0.0,5.495161,76.11946
2024-07-28 10:00:00+05:30,31.65,0.0,6.725354,74.67244
2024-07-28 11:00:00+05:30,32.65,0.0,6.130579,69.32818
2024-07-28 12:00:00+05:30,34.05,0.0,4.8965297,63.716316
2024-07-28 13:00:00+05:30,34.5,0.0,5.4833565,62.32292
2024-07-28 14:00:00+05:30,34.4,0.0,6.8399997,64.16674
2024-07-28 15:00:00+05:30,34.15,0.2,1.9386592,64.304054
2024-07-28 16:00:00+05:30,33.6,0.0,3.6179552,67.69171
2024-07-28 17:00:00+05:30,32.5,0.0,4.6938257,76.80186
2024-07-28 18:00:00+05:30,31.1,0.0,7.9526596,76.36731
2024-07-28 19:00:00+05:30,29.3,0.0,11.212135,77.93096
2024-07-28 20:00:00+05:30,28.6,0.0,6.924738,80.91304
2024-07-28 21:00:00+05:30,28.5,0.0,3.9763298,83.09819
2024-07-28 22:00:00+05:30,28.25,0.0,3.319036,84.56603
2024-07-28 23:00:00+05:30,27.45,0.6,6.763786,88.34587
2024-07-29 00:00:00+05:30,26.85,0.7,7.5685663,89.8917
2024-07-29 01:00:00+05:30,26.9,1.1,7.653705,89.361115
2024-07-29 02:00:00+05:30,26.25,1.5,8.049845,91.74885
2024-07-29 03:00:00+05:30,25.9,6.0,5.0911684,94.228745
2024-07-29 04:00:00+05:30,25.85,1.9,5.0911684,94.79058
2024-07-29 05:00:00+05:30,26.05,1.6,5.6002855,95.64829
2024-07-29 06:00:00+05:30,28.55,0.0,2.9024127,87.13914
2024-07-29 07:00:00+05:30,29.55,0.0,1.9386592,81.27335
2024-07-29 08:00:00+05:30,30.15,0.0,3.4152596,79.6854
2024-07-29 09:00:00+05:30,30.8,0.0,6.9899354,78.60699
2024-07-29 10:00:00+05:30,31.2,0.1,8.049845,77.74349
2024-07-29 11:00:00+05:30,30.4,0.1,6.489992,81.37872
2024-07-29 12:00:00+05:30,31.15,0.1,6.9153743,78.65567
2024-07-29 13:00:00+05:30,31.85,0.1,2.5959969,74.704445
2024-07-29 14:00:00+05:30,30.75,1.3,2.5455842,78.60003
2024-07-29 15:00:00+05:30,30.4,0.0,3.7064266,80.663635
2024-07-29 16:00:00+05:30,30.35,0.0,0.8049845,81.133484
2024-07-29 17:00:00+05:30,30.0,0.0,1.835647,85.49711
2024-07-29 18:00:00+05:30,28.7,0.1,2.0991426,88.707664
2024-07-29 19:00:00+05:30,28.15,0.0,3.319036,90.24959
2024-07-29 20:00:00+05:30,28.6,0.0,1.0182338,85.86493
2024-07-29 21:00:00+05:30,27.95,0.0,2.7416782,91.30783
2024-07-29 22:00:00+05:30,27.7,0.5,2.3051248,92.92407
2024-07-29 23:00:00+05:30,27.2,3.1,3.219938,95.121574
2024-07-30 00:00:00+05:30,27.15,0.2,2.2768397,95.9656
2024-07-30 01:00:00+05:30,27.05,0.2,3.319036,96.246216
2024-07-30 02:00:00+05:30,26.7,0.2,5.4477882,96.80743
2024-07-30 03:00:00+05:30,26.5,2.1,3.319036,95.94645
2024-07-30 04:00:00+05:30,26.1,2.4,5.771239,96.220146
2024-07-30 05:00:00+05:30,26.2,0.0,1.609969,94.52215
2024-07-30 06:00:00+05:30,27.35,0.0,1.9386592,92.35836
2024-07-30 07:00:00+05:30,28.0,0.0,3.8268526,88.65253
2024-07-30 08:00:00+05:30,29.0,0.0,5.6233797,83.896904
2024-07-30 09:00:00+05:30,29.95,0.1,6.618519,82.77375
2024-07-30 10:00:00+05:30,30.8,0.1,6.9153743,79.5377
2024-07-30 11:00:00+05:30,31.25,0.2,5.0911684,77.06773
2024-07-30 12:00:00+05:30,31.1,0.3,3.671294,78.41791
2024-07-30 13:00:00+05:30,31.05,0.4,4.6938252,79.10528
2024-07-30 14:00:00+05:30,30.7,1.6,4.802999,79.99349
2024-07-30 15:00:00+05:30,30.85,0.5,3.7585104,79.77848
2024-07-30 16:00:00+05:30,29.5,5.3,4.8965297,83.211624
2024-07-30 17:00:00+05:30,29.1,0.1,4.198285,87.9604
2024-07-30 18:00:00+05:30,28.15,0.0,2.52,91.32015
2024-07-30 19:00:00+05:30,27.8,0.0,3.96,91.83935
2024-07-30 20:00:00+05:30,27.55,0.0,3.7064266,92.09671
2024-07-30 21:00:00+05:30,27.1,0.3,4.5820518,94.27852
2024-07-30 22:00:00+05:30,27.25,0.3,3.4152596,92.62676
2024-07-30 23:00:00+05:30,26.6,0.9,2.5455842,95.9494
2024-07-31 00:00:00+05:30,25.95,4.4,1.484318,96.50257
2024-07-31 01:00:00+05:30,25.65,1.7,2.0991426,97.94206
2024-07-31 02:00:00+05:30,25.45,0.3,2.5959969,97.06721
2024-07-31 03:00:00+05:30,25.5,0.2,5.0528407,96.49103
2024-07-31 04:00:00+05:30,25.65,0.3,5.3517847,94.78302
2024-07-31 05:00:00+05:30,25.75,0.0,5.95906,94.222496
2024-07-31 06:00:00+05:30,27.45,0.1,3.4152596,91.819016
2024-07-31 07:00:00+05:30,28.7,0.1,4.39436,84.61322
2024-07-31 08:00:00+05:30,29.2,0.2,1.835647,81.22969
2024-07-31 09:00:00+05:30,29.45,0.1,4.1046314,81.50184
2024-07-31 10:00:00+05:30,30.9,0.1,1.08,76.789085
2024-07-31 11:00:00+05:30,30.95,0.1,5.771239,76.34455
2024-07-31 12:00:00+05:30,32.25,0.0,5.4119864,71.330956
2024-07-31 13:00:00+05:30,32.65,0.0,3.4152596,70.56586
2024-07-31 14:00:00+05:30,32.9,0.0,3.6179552,68.359085
2024-07-31 15:00:00+05:30,31.3,1.6,6.638072,74.83691
2024-07-31 16:00:00+05:30,31.05,0.0,1.2979984,76.13476
2024-07-31 17:00:00+05:30,30.05,0.0,2.9024127,83.51865
2024-07-31 18:00:00+05:30,29.8,0.4,5.8603754,83.24543
2024-07-31 19:00:00+05:30,28.65,0.0,6.618519,87.14798
2024-07-31 20:00:00+05:30,27.9,0.0,3.6,92.11634
2024-07-31 21:00:00+05:30,27.75,0.0,5.1544156,92.65299
2024-07-31 22:00:00+05:30,27.35,0.0,3.8939953,94.84679
2024-07-31 23:00:00+05:30,26.7,0.0,4.1046314,97.09394
2024-08-01 00:00:00+05:30,26.8,0.0,3.7585104,96.52424
2024-08-01 01:00:00+05:30,26.75,0.0,3.7585104,96.23803
2024-08-01 02:00:00+05:30,26.4,0.0,1.8,96.80046
2024-08-01 03:00:00+05:30,26.15,0.0,3.2399998,97.37062
2024-08-01 04:00:00+05:30,25.75,0.0,2.7416782,97.073654
2024-08-01 05:00:00+05:30,26.55,0.0,5.3517847,93.697586
2024-08-01 06:00:00+05:30,27.95,0.3,10.739833,88.386406
2024-08-01 07:00:00+05:30,27.15,0.3,16.595179,87.79646
2024-08-01 08:00:00+05:30,27.2,0.1,18.751125,87.01852
2024-08-01 09:00:00+05:30,28.35,0.1,15.137133,83.08107
2024-08-01 10:00:00+05:30,30.05,0.0,19.353138,78.27005
2024-08-01 11:00:00+05:30,29.9,0.0,19.64228,77.78588
2024-08-01 12:00:00+05:30,31.3,0.0,20.12461,72.87133
2024-08-01 13:00:00+05:30,31.55,0.0,18.03237,73.780556
2024-08-01 14:00:00+05:30,31.7,0.0,13.570615,74.68041
2024-08-01 15:00:00+05:30,31.7,0.0,12.229406,75.34272
2024-08-01 16:00:00+05:30,31.35,0.0,12.413477,77.30941
2024-08-01 17:00:00+05:30,30.45,0.1,5.0911684,79.72534
2024-08-01 18:00:00+05:30,30.25,0.0,13.004921,60.093678
2024-08-01 19:00:00+05:30,29.25,0.0,14.264361,66.835495
2024-08-01 20:00:00+05:30,28.4,0.0,13.004921,72.81185
2024-08-01 21:00:00+05:30,27.4,0.0,6.162207,80.03384
2024-08-01 22:00:00+05:30,27.0,0.0,1.2979984,90.17035
2024-08-01 23:00:00+05:30,26.85,0.5,1.2979984,90.42885
2024-08-02 00:00:00+05:30,26.6,0.6,2.16,89.60592
2024-08-02 01:00:00+05:30,26.5,0.7,3.319036,91.76353
2024-08-02 02:00:00+05:30,26.3,0.7,3.6179552,92.026
2024-08-02 03:00:00+05:30,26.25,2.8,1.4399999,91.74885
2024-08-02 04:00:00+05:30,25.8,1.3,2.5959969,94.50627
2024-08-02 05:00:00+05:30,25.6,2.4,6.439876,93.93485
2024-08-02 06:00:00+05:30,25.7,0.9,2.2768397,93.65885
2024-08-02 07:00:00+05:30,26.2,0.1,6.439876,90.384766
2024-08-02 08:00:00+05:30,26.5,0.2,7.5685663,88.26828
2024-08-02 09:00:00+05:30,26.55,0.2,7.9932976,89.06825
2024-08-02 10:00:00+05:30,27.75,0.0,5.771239,84.01042
2024-08-02 11:00:00+05:30,28.85,0.1,5.0142193,79.510864
2024-08-02 12:00:00+05:30,28.85,0.8,4.6938252,81.42772
2024-08-02 13:00:00+05:30,27.2,2.3,5.00128,88.32555
2024-08-02 14:00:00+05:30,27.35,1.2,3.0758414,89.12937
2024-08-02 15:00:00+05:30,27.35,0.6,3.2599385,90.731316
2024-08-02 16:00:00+05:30,27.1,2.0,4.6938252,93.1692
2024-08-02 17:00:00+05:30,26.45,4.2,2.5455842,94.25163
2024-08-02 18:00:00+05:30,27.1,0.3,2.0991426,94.27852
2024-08-02 19:00:00+05:30,26.8,0.1,4.5536795,95.38934
2024-08-02 20:00:00+05:30,26.5,0.2,4.3349743,96.23116
2024-08-02 21:00:00+05:30,26.25,0.5,2.6208394,98.24158
2024-08-02 22:00:00+05:30,26.1,1.3,4.0249224,99.1164
2024-08-02 23:00:00+05:30,26.0,0.7,4.1046314,98.822495
2024-08-03 00:00:00+05:30,26.0,1.1,3.396233,97.36769
2024-08-03 01:00:00+05:30,25.7,3.6,3.0547013,96.49619
2024-08-03 02:00:00+05:30,25.45,4.8,2.7416782,96.778076
2024-08-03 03:00:00+05:30,25.25,0.7,5.00128,97.64419
2024-08-03 04:00:00+05:30,25.1,0.0,5.1544156,95.61805
2024-08-03 05:00:00+05:30,25.0,1.2,5.8048253,95.32858
2024-08-03 06:00:00+05:30,25.35,10.4,5.8048253,93.36244
2024-08-03 07:00:00+05:30,25.4,3.1,3.2399998,94.20783
2024-08-03 08:00:00+05:30,25.4,1.2,6.6087217,93.08533
2024-08-03 09:00:00+05:30,25.75,1.2,5.692099,91.71935
2024-08-03 10:00:00+05:30,26.25,0.4,6.6185193,89.31236
2024-08-03 11:00:00+05:30,28.0,0.3,1.5273507,82.79353
2024-08-03 12:00:00+05:30,28.5,0.4,2.1897945,81.3843
2024-08-03 13:00:00+05:30,29.4,0.1,6.638072,76.107765
2024-08-03 14:00:00+05:30,29.2,0.1,9.422101,77.2222
2024-08-03 15:00:00+05:30,29.05,0.0,8.669949,76.73973
2024-08-03 16:00:00+05:30,28.65,0.0,8.759178,77.1407
2024-08-03 17:00:00+05:30,27.9,0.2,4.452954,83.277916
2024-08-03 18:00:00+05:30,25.9,0.0,4.8433046,92.83231
2024-08-03 19:00:00+05:30,25.65,0.0,4.1046314,93.65655
2024-08-03 20:00:00+05:30,25.65,0.0,4.510787,94.5003
2024-08-03 21:00:00+05:30,25.3,0.0,4.0249224,96.198
2024-08-03 22:00:00+05:30,25.6,0.0,3.219938,93.93485
2024-08-03 23:00:00+05:30,24.85,0.0,3.219938,96.76386
2024-08-04 00:00:00+05:30,24.75,0.0,2.2768397,96.7615
2024-08-04 01:00:00+05:30,24.55,0.0,2.8116899,96.75676
2024-08-04 02:00:00+05:30,25.45,0.0,3.096837,90.60565
2024-08-04 03:00:00+05:30,25.0,0.0,1.835647,91.95147
2024-08-04 04:00:00+05:30,24.45,0.1,3.6,94.45213
2024-08-04 05:00:00+05:30,25.25,0.2,1.4399999,90.86555
2024-08-04 06:00:00+05:30,25.55,0.4,5.1165614,93.37201
2024-08-04 07:00:00+05:30,26.25,0.1,2.8116899,90.9303
2024-08-04 08:00:00+05:30,28.45,0.1,3.8773184,83.339966
2024-08-04 09:00:00+05:30,29.0,0.0,4.6938257,82.90902
2024-08-04 10:00:00+05:30,29.5,0.2,3.7585104,81.99161
2024-08-04 11:00:00+05:30,30.3,0.3,2.0991426,78.76965
2024-08-04 12:00:00+05:30,30.85,0.1,4.0249224,74.76493
2024-08-04 13:00:00+05:30,31.2,0.0,6.4096174,75.26418
2024-08-04 14:00:00+05:30,30.7,0.3,7.628263,79.52428
2024-08-04 15:00:00+05:30,30.0,0.2,7.771331,82.53624
2024-08-04 16:00:00+05:30,29.8,0.0,5.6233797,83.73699
2024-08-04 17:00:00+05:30,29.45,0.0,2.16,86.45361
2024-08-04 18:00:00+05:30,27.9,0.0,3.0758414,90.49952
2024-08-04 19:00:00+05:30,27.3,0.0,4.1046314,93.73145
2024-08-04 20:00:00+05:30,27.0,0.0,2.9024127,94.833755
2024-08-04 21:00:00+05:30,26.85,0.0,2.8116899,93.989296
2024-08-04 22:00:00+05:30,26.6,0.0,3.319036,93.978455
2024-08-04 23:00:00+05:30,26.35,0.0,3.396233,93.967606
2024-08-05 00:00:00+05:30,26.45,0.0,4.6938252,92.30915
2024-08-05 01:00:00+05:30,26.25,0.0,5.8603754,92.57386
2024-08-05 02:00:00+05:30,25.95,0.0,6.130579,92.83488
2024-08-05 03:00:00+05:30,25.75,0.0,4.379589,93.38156
2024-08-05 04:00:00+05:30,25.5,0.0,3.0758414,94.77733
2024-08-05 05:00:00+05:30,25.6,0.0,3.9763298,93.65428
2024-08-05 06:00:00+05:30,26.6,0.0,0.35999998,89.87388
2024-08-05 07:00:00+05:30,27.2,0.1,2.2768397,87.53929
2024-08-05 08:00:00+05:30,27.75,0.1,2.1897945,85.01896
2024-08-05 09:00:00+05:30,28.45,0.2,5.3517847,82.3539
2024-08-05 10:00:00+05:30,28.75,0.1,7.289445,81.41533
2024-08-05 11:00:00+05:30,29.6,0.1,6.696387,80.08521
2024-08-05 12:00:00+05:30,29.95,0.2,5.3999996,78.721054
2024-08-05 13:00:00+05:30,28.8,3.7,2.16,79.74163
2024-08-05 14:00:00+05:30,28.3,0.2,2.3051248,85.07515
2024-08-05 15:00:00+05:30,29.0,0.1,0.0,82.90902
2024-08-05 16:00:00+05:30,28.8,0.0,1.8,83.13234
2024-08-05 17:00:00+05:30,28.2,0.1,3.8773184,88.66831
2024-08-05 18:00:00+05:30,26.55,5.6,4.8965297,93.41954
2024-08-05 19:00:00+05:30,26.25,6.7,3.7585104,94.5241
2024-08-05 20:00:00+05:30,26.05,6.1,2.0991426,95.64829
2024-08-05 21:00:00+05:30,25.95,5.2,0.8049845,95.0772
2024-08-05 22:00:00+05:30,25.75,3.2,0.35999998,96.78519
2024-08-05 23:00:00+05:30,25.65,2.1,3.219938,96.49488
2024-08-06 00:00:00+05:30,25.4,2.5,3.6179552,97.066124
2024-08-06 01:00:00+05:30,25.3,3.3,3.0758414,97.64506
2024-08-06 02:00:00+05:30,25.35,7.6,3.319036,97.93751
2024-08-06 03:00:00+05:30,25.3,14.8,5.5887027,97.64506
2024-08-06 04:00:00+05:30,25.2,14.0,5.5887027,97.64332
2024-08-06 05:00:00+05:30,25.05,5.1,6.162207,98.22595
2024-08-06 06:00:00+05:30,25.1,0.5,3.319036,96.76978
2024-08-06 07:00:00+05:30,25.25,6.9,1.9386592,96.1966
2024-08-06 08:00:00+05:30,25.4,9.9,3.219938,95.62764
2024-08-06 09:00:00+05:30,25.3,8.6,4.8965297,96.774574
2024-08-06 10:00:00+05:30,25.3,4.5,5.495161,95.62443
2024-08-06 11:00:00+05:30,25.9,2.9,3.096837,93.38872
2024-08-06 12:00:00+05:30,26.25,1.6,3.7585104,92.29812
2024-08-06 13:00:00+05:30,26.55,0.8,2.6208394,91.22121
2024-08-06 14:00:00+05:30,26.75,1.7,2.2768397,91.50557
2024-08-06 15:00:00+05:30,26.7,0.7,4.3498964,91.50255
2024-08-06 16:00:00+05:30,26.75,0.6,4.0249224,90.9624
2024-08-06 17:00:00+05:30,26.75,0.3,1.609969,92.875854
2024-08-06 18:00:00+05:30,26.2,0.1,4.3498964,93.40294
2024-08-06 19:00:00+05:30,26.05,0.2,3.6,93.67486
2024-08-06 20:00:00+05:30,25.85,0.2,2.6208394,94.22667
2024-08-06 21:00:00+05:30,26.5,0.1,2.0364676,90.1356
2024-08-06 22:00:00+05:30,25.55,0.0,3.2599385,95.91832
2024-08-06 23:00:00+05:30,25.55,0.0,3.0758414,96.20494
2024-08-07 00:00:00+05:30,25.35,0.0,3.5455887,96.77572
2024-08-07 01:00:00+05:30,25.8,0.0,2.52,93.38394
2024-08-07 02:00:00+05:30,25.3,0.0,3.396233,95.62443
2024-08-07 03:00:00+05:30,25.3,0.1,3.8268526,95.33881
2024-08-07 04:00:00+05:30,24.8,0.3,2.8116899,97.05314
2024-08-07 05:00:00+05:30,25.1,0.0,3.319036,95.33196
2024-08-07 06:00:00+05:30,26.95,0.0,4.0249224,88.83362
2024-08-07 07:00:00+05:30,27.95,0.0,3.6179552,84.53449
2024-08-07 08:00:00+05:30,28.75,0.0,4.829907,81.41533
2024-08-07 09:00:00+05:30,29.45,0.0,2.5455842,79.1203
2024-08-07 10:00:00+05:30,30.25,0.0,3.219938,76.23802
2024-08-07 11:00:00+05:30,30.55,0.0,1.835647,75.161606
2024-08-07 12:00:00+05:30,30.8,0.0,5.904439,74.53568
2024-08-07 13:00:00+05:30,31.0,0.0,2.7416782,73.2538
2024-08-07 14:00:00+05:30,30.5,0.1,4.0249224,75.82542
2024-08-07 15:00:00+05:30,30.15,0.2,4.8433046,78.284195
2024-08-07 16:00:00+05:30,27.6,7.3,4.0249224,88.35805
2024-08-07 17:00:00+05:30,27.25,0.1,5.04,91.26468
2024-08-07 18:00:00+05:30,26.45,0.0,2.5959969,92.860535
2024-08-07 19:00:00+05:30,26.4,0.0,4.0249224,93.690765
2024-08-07 20:00:00+05:30,26.9,0.0,1.8,89.89531
2024-08-07 21:00:00+05:30,26.2,1.8,2.968636,93.68167
2024-08-07 22:00:00+05:30,25.55,2.2,8.891343,94.49632
2024-08-07 23:00:00+05:30,25.25,1.4,5.3517847,96.1966
2024-08-08 00:00:00+05:30,24.8,0.3,7.5942073,97.63635
2024-08-08 01:00:00+05:30,24.8,0.5,4.68,97.34439
2024-08-08 02:00:00+05:30,24.85,0.5,3.7585104,97.34534
2024-08-08 03:00:00+05:30,24.9,1.4,3.6179552,97.05532
2024-08-08 04:00:00+05:30,25.0,0.1,2.0991426,96.76745
2024-08-08 05:00:00+05:30,25.2,0.0,1.9386592,95.90786
2024-08-08 06:00:00+05:30,26.15,0.7,1.2979984,92.56854
2024-08-08 07:00:00+05:30,26.2,1.6,3.8268526,93.124985
2024-08-08 08:00:00+05:30,26.65,1.3,7.208994,90.95602
2024-08-08 09:00:00+05:30,27.3,0.9,8.4042845,89.125595
2024-08-08 10:00:00+05:30,27.8,0.3,4.452954,86.81396
2024-08-08 11:00:00+05:30,29.5,0.5,3.319036,79.834915
2024-08-08 12:00:00+05:30,29.4,0.3,1.835647,82.466
2024-08-08 13:00:00+05:30,29.55,0.4,1.1384199,82.4836
2024-08-08 14:00:00+05:30,29.25,0.3,4.3349743,83.429634
2024-08-08 15:00:00+05:30,27.35,7.6,5.154415,90.194565
2024-08-08 16:00:00+05:30,27.05,0.1,4.8433046,92.06852
2024-08-08 17:00:00+05:30,26.7,0.1,1.1384199,94.26199
2024-08-08 18:00:00+05:30,25.9,0.2,7.42159,92.83231
2024-08-08 19:00:00+05:30,25.5,0.1,3.096837,95.061066
2024-08-08 20:00:00+05:30,25.55,0.1,2.52,96.20494
2024-08-08 21:00:00+05:30,25.3,0.1,2.4149535,97.936775
2024-08-08 22:00:00+05:30,25.45,0.2,2.9024127,96.778076
2024-08-08 23:00:00+05:30,26.0,0.2,2.0991426,93.393456
2024-08-09 00:00:00+05:30,25.55,1.2,1.609969,96.492355
2024-08-09 01:00:00+05:30,25.4,0.6,2.8116899,96.48848
2024-08-09 02:00:00+05:30,25.3,0.3,3.0547013,97.06397
2024-08-09 03:00:00+05:30,25.15,0.4,3.7585104,97.06073
2024-08-09 04:00:00+05:30,25.05,0.3,2.9024127,96.76866
2024-08-09 05:00:00+05:30,24.65,0.9,3.7585104,97.04989
2024-08-09 06:00:00+05:30,25.65,0.3,3.319036,95.35067
2024-08-09 07:00:00+05:30,25.85,1.8,3.319036,96.50002
2024-08-09 08:00:00+05:30,25.75,0.4,3.7064266,97.36286
2024-08-09 09:00:00+05:30,26.3,0.4,2.9024127,95.372604
2024-08-09 10:00:00+05:30,27.65,0.3,3.7585104,85.00871
2024-08-09 11:00:00+05:30,27.95,0.2,5.315336,85.547005
2024-08-09 12:00:00+05:30,28.45,0.2,6.28713,87.38819
2024-08-09 13:00:00+05:30,29.25,0.1,5.506941,80.27728
2024-08-09 14:00:00+05:30,29.5,0.0,3.4152596,79.12715
2024-08-09 15:00:00+05:30,29.6,0.1,1.835647,78.90624
2024-08-09 16:00:00+05:30,28.15,1.6,6.2145634,85.05985
2024-08-09 17:00:00+05:30,26.9,0.2,3.7064266,91.514626
2024-08-09 18:00:00+05:30,26.55,0.0,2.9024127,93.697586
2024-08-09 19:00:00+05:30,26.2,0.0,3.5455887,95.65304
2024-08-09 20:00:00+05:30,26.0,0.0,3.563818,96.50384
2024-08-09 21:00:00+05:30,26.35,0.0,2.5959969,95.09147
2024-08-09 22:00:00+05:30,25.65,0.0,3.0758414,97.94206
2024-08-09 23:00:00+05:30,26.15,0.2,2.3051248,94.801895
2024-08-10 00:00:00+05:30,26.0,0.1,1.835647,95.93166
2024-08-10 01:00:00+05:30,25.85,0.1,0.5091169,96.21326
2024-08-10 02:00:00+05:30,25.4,0.0,1.0182338,98.523506
2024-08-10 03:00:00+05:30,25.2,0.0,1.609969,98.81552
2024-08-10 04:00:00+05:30,24.9,0.0,1.484318,99.10852
2024-08-10 05:00:00+05:30,25.25,0.0,3.8268526,96.1966
2024-08-10 06:00:00+05:30,26.2,0.0,3.2399998,90.65555
2024-08-10 07:00:00+05:30,26.9,0.0,5.904439,88.037796
2024-08-10 08:00:00+05:30,27.9,0.0,3.319036,81.79778
2024-08-10 09:00:00+05:30,28.9,0.0,1.609969,78.34007
2024-08-10 10:00:00+05:30,29.1,0.0,1.08,78.602394
2024-08-10 11:00:00+05:30,29.8,0.2,3.8939953,78.46709
2024-08-10 12:00:00+05:30,28.5,0.5,2.8116899,84.59227
2024-08-10 13:00:00+05:30,28.45,0.3,4.2136917,84.58704
2024-08-10 14:00:00+05:30,28.05,0.1,3.5455887,87.35328
2024-08-10 15:00:00+05:30,28.55,0.1,1.9386592,85.86012
2024-08-10 16:00:00+05:30,28.75,0.1,2.3051248,83.62134
2024-08-10 17:00:00+05:30,28.35,0.0,2.6208394,85.333046
2024-08-10 18:00:00+05:30,27.25,0.0,1.484318,91.26468
2024-08-10 19:00:00+05:30,27.0,0.0,4.6800003,91.520645
2024-08-10 20:00:00+05:30,26.95,0.1,3.319036,91.7899
2024-08-10 21:00:00+05:30,26.75,0.1,3.5455887,92.325584
2024-08-10 22:00:00+05:30,26.55,0.8,4.1046314,92.04021
2024-08-10 23:00:00+05:30,25.9,4.6,5.3517847,94.792465
2024-08-11 00:00:00+05:30,25.8,0.2,2.8116899,95.64036
2024-08-11 01:00:00+05:30,25.55,0.4,4.2136917,97.06935
2024-08-11 02:00:00+05:30,25.35,0.4,3.671294,96.77572
2024-08-11 03:00:00+05:30,25.4,0.2,3.319036,96.48848
2024-08-11 04:00:00+05:30,25.3,0.3,4.32,96.48591
2024-08-11 05:00:00+05:30,25.25,1.6,3.5455887,95.90932
2024-08-11 06:00:00+05:30,26.6,0.0,2.0991426,92.8682
2024-08-11 07:00:00+05:30,27.45,0.0,2.5455842,88.872604
2024-08-11 08:00:00+05:30,27.75,0.1,3.6179552,87.847206
2024-08-11 09:00:00+05:30,28.6,0.1,3.096837,83.10958
2024-08-11 10:00:00+05:30,28.8,0.2,5.1919937,82.64036
2024-08-11 11:00:00+05:30,28.2,1.3,6.3690495,87.88513
2024-08-11 12:00:00+05:30,27.65,2.4,5.692099,88.10013
2024-08-11 13:00:00+05:30,28.15,0.5,4.1046314,88.14142
2024-08-11 14:00:00+05:30,27.35,4.4,3.096837,91.54168
2024-08-11 15:00:00+05:30,27.95,0.5,3.396233,83.78198
2024-08-11 16:00:00+05:30,27.3,0.2,4.68,90.997574
2024-08-11 17:00:00+05:30,26.85,0.2,2.9024127,93.71114
2024-08-11 18:00:00+05:30,26.45,0.1,1.9386592,96.229774
2024-08-11 19:00:00+05:30,26.3,0.0,2.968636,95.94059
2024-08-11 20:00:00+05:30,25.95,0.0,2.6208394,97.366745
2024-08-11 21:00:00+05:30,25.85,0.0,3.096837,97.65458
2024-08-11 22:00:00+05:30,26.1,0.0,1.08,95.93462
2024-08-11 23:00:00+05:30,25.85,0.2,2.16,97.65458
2024-08-12 00:00:00+05:30,25.7,1.6,3.0758414,96.78398
2024-08-12 01:00:00+05:30,25.6,0.4,4.452954,96.781624
2024-08-12 02:00:00+05:30,25.45,0.1,3.0758414,96.48975
2024-08-12 03:00:00+05:30,25.3,1.6,3.671294,95.910866
2024-08-12 04:00:00+05:30,25.2,0.5,3.5455887,97.061806
2024-08-12 05:00:00+05:30,25.45,0.4,2.8116899,95.343864
2024-08-12 06:00:00+05:30,26.3,0.1,3.0547013,93.40771
2024-08-12 07:00:00+05:30,26.75,0.5,1.609969,90.9624
2024-08-12 08:00:00+05:30,27.25,3.3,1.609969,87.022995
2024-08-12 09:00:00+05:30,26.95,2.0,1.0182338,89.09888
2024-08-12 10:00:00+05:30,28.25,0.4,3.319036,85.32302
2024-08-12 11:00:00+05:30,29.55,0.3,3.319036,83.709564
2024-08-12 12:00:00+05:30,30.2,0.6,7.2,79.927635
2024-08-12 13:00:00+05:30,30.15,1.3,5.8048253,78.284195
2024-08-12 14:00:00+05:30,29.9,0.8,6.87779,78.01702
2024-08-12 15:00:00+05:30,29.25,1.5,6.193674,81.235954
2024-08-12 16:00:00+05:30,28.6,0.5,7.7043357,85.10567
2024-08-12 17:00:00+05:30,28.0,0.2,4.072935,89.44285
